district,cycle,real_data,territorial
WI02,1982,1.0,0
WI02,1984,1.0,0
WI02,1986,1.0,0
WI02,1988,1.0,0
WI02,1990,1.0,0
WI02,1992,1.0,0
WI02,1994,1.0,0
WI02,1996,1.0,0
WI02,1998,1.0,0
WI02,2000,1.0,0
WI02,2002,1.0,0
WI02,2004,1.0,0
WI03,1980,1.0,0
WI03,1982,1.0,0
WI03,1984,1.0,0
WI03,1986,1.0,0
WI03,1988,1.0,0
WI03,1990,1.0,0
WI03,1992,1.0,0
WI03,1994,1.0,0
WI03,1996,1.0,0
WI03,1998,1.0,0
WI03,2000,1.0,0
WI03,2002,1.0,0
WI03,2004,1.0,0
WI04,1980,1.0,0
WI04,1982,1.0,0
WI04,1984,1.0,0
WI04,1986,1.0,0
WI04,1988,1.0,0
WI04,1990,1.0,0
WI04,1992,1.0,0
WI04,1994,1.0,0
WI04,1996,1.0,0
WI04,1998,1.0,0
WI04,2000,1.0,0
WI04,2002,1.0,0
WI04,2004,1.0,0
WI05,1980,1.0,0
WI05,1982,1.0,0
WI05,1984,1.0,0
WI05,1986,1.0,0
WI05,1988,1.0,0
WI05,1990,1.0,0
WI05,1992,1.0,0
WI05,1994,1.0,0
WI05,1996,1.0,0
WI05,1998,1.0,0
WI05,2000,1.0,0
WI05,2002,1.0,0
WI05,2004,1.0,0
WI06,1980,1.0,0
WI06,1982,1.0,0
WI06,1984,1.0,0
WI06,1986,1.0,0
WI06,1988,1.0,0
WI06,1990,1.0,0
WI06,1992,1.0,0
WI06,1994,1.0,0
WI06,1996,1.0,0
WI06,1998,1.0,0
WI06,2000,1.0,0
WI06,2002,1.0,0
WI06,2004,1.0,0
WI07,1980,1.0,0
WI07,1982,1.0,0
WI07,1984,1.0,0
WI07,1986,1.0,0
WI07,1988,1.0,0
WI07,1990,1.0,0
WI07,1992,1.0,0
WI07,1994,1.0,0
WI07,1996,1.0,0
WI07,1998,1.0,0
WI07,2000,1.0,0
WI07,2002,1.0,0
WI07,2004,1.0,0
WI08,1980,1.0,0
WI08,1982,1.0,0
WI08,1984,1.0,0
WI08,1986,1.0,0
WI08,1988,1.0,0
WI08,1990,1.0,0
WI08,1992,1.0,0
WI08,1994,1.0,0
WI08,1996,1.0,0
WI08,1998,1.0,0
WI08,2000,1.0,0
WI08,2002,1.0,0
WI08,2004,1.0,0
WI09,1980,1.0,0
WI09,1982,1.0,0
WI09,1984,1.0,0
WI09,1986,1.0,0
WI09,1988,1.0,0
WI09,1990,1.0,0
WI09,1992,1.0,0
WI09,1994,1.0,0
WI09,1996,1.0,0
WI09,1998,1.0,0
WI09,2000,1.0,0
WI09,2002,0.0,0
WI09,2004,0.0,0
WV01,1980,1.0,0
WV01,1982,1.0,0
WV01,1984,1.0,0
WV01,1986,1.0,0
WV01,1988,1.0,0
WV01,1990,1.0,0
WV01,1992,1.0,0
WV01,1994,1.0,0
WV01,1996,1.0,0
WV01,1998,1.0,0
WV01,2000,1.0,0
WV01,2002,1.0,0
WV01,2004,1.0,0
WV02,1980,1.0,0
WV02,1982,1.0,0
WV02,1984,1.0,0
WV02,1986,1.0,0
WV02,1988,1.0,0
WV02,1990,1.0,0
WV02,1992,1.0,0
WV02,1994,1.0,0
WV02,1996,1.0,0
WV02,1998,1.0,0
WV02,2000,1.0,0
WV02,2002,1.0,0
WV02,2004,1.0,0
WV03,1980,1.0,0
WV03,1982,1.0,0
WV03,1984,1.0,0
WV03,1986,1.0,0
WV03,1988,1.0,0
WV03,1990,1.0,0
WV03,1992,1.0,0
WV03,1994,1.0,0
WV03,1996,1.0,0
WV03,1998,1.0,0
WV03,2000,1.0,0
WV03,2002,1.0,0
WV03,2004,1.0,0
WV04,1980,1.0,0
WV04,1982,1.0,0
WV04,1984,1.0,0
WV04,1986,1.0,0
WV04,1988,1.0,0
WV04,1990,1.0,0
WV04,1992,0.0,0
WV04,1994,0.0,0
WV04,1996,0.0,0
WV04,1998,0.0,0
WV04,2000,0.0,0
WV04,2002,0.0,0
WV04,2004,0.0,0
WY01,1980,1.0,0
WY01,1982,1.0,0
WY01,1984,1.0,0
WY01,1986,1.0,0
WY01,1988,1.0,0
WY01,1990,1.0,0
WY01,1992,1.0,0
WY01,1994,1.0,0
WY01,1996,1.0,0
WY01,1998,1.0,0
WY01,2000,1.0,0
WY01,2002,1.0,0
WY01,2004,1.0,0
